"id","timestamp","current_moisture","target_moisture","mode","relay_target_status","relay_current_state"
2518,1608820104,0,600,manual,on,on
2519,1608820109,0,600,manual,on,on
2520,1608820114,0,600,manual,on,on
2521,1608820119,0,600,manual,on,on
2522,1608820124,0,600,manual,on,on
2523,1608820129,0,600,manual,on,on
2524,1608820134,0,600,manual,on,on
2525,1608820139,0,600,manual,on,on
2526,1608820144,0,600,manual,on,on
2527,1608820149,0,600,manual,on,on
2528,1608820154,0,600,manual,on,on
2529,1608820159,0,600,manual,on,on
2530,1608820164,0,600,manual,on,on
2531,1608820169,0,600,manual,on,on
2532,1608820174,0,600,manual,on,on
2533,1608820179,0,600,manual,on,on
2534,1608820185,0,600,manual,on,on
2535,1608820190,0,600,manual,on,on
2536,1608820195,0,600,manual,on,on
2537,1608820200,0,600,manual,on,on
2538,1608820205,0,600,manual,on,on
2539,1608820210,0,600,manual,on,on
2540,1608820215,0,600,manual,on,on
2541,1608820220,0,600,manual,on,on
2542,1608820225,0,600,manual,on,on
2543,1608820230,0,600,manual,on,on
2544,1608820235,0,600,manual,on,on
2545,1608820240,0,600,manual,on,on
2546,1608820245,0,600,manual,on,on
2547,1608820250,0,600,manual,on,on
2548,1608820255,0,600,manual,on,on
2549,1608820260,0,600,manual,on,on
2550,1608820265,0,600,manual,on,on
2551,1608820270,0,600,manual,on,on
2552,1608820275,0,600,manual,on,on
2553,1608820280,0,600,manual,on,on
2554,1608820285,0,600,manual,on,on
2555,1608820290,0,600,manual,on,on
2556,1608820295,0,600,manual,on,on
2557,1608820300,0,600,manual,on,on
2558,1608820305,0,600,manual,on,on
2559,1608820310,0,600,manual,on,on
2560,1608820315,0,600,manual,on,on
2561,1608820320,0,600,manual,on,on
2562,1608820325,0,600,manual,on,on
2563,1608820330,0,600,manual,on,on
2564,1608820335,0,600,manual,on,on
2565,1608820340,0,600,manual,on,on
2566,1608820345,0,600,manual,on,on
2567,1608820350,0,600,manual,on,on
2568,1608820355,0,600,manual,on,on
2569,1608820360,0,600,manual,on,on
2570,1608820365,0,600,manual,on,on
2571,1608820370,0,600,manual,on,on
2572,1608820375,0,600,manual,on,on
2573,1608820380,0,600,manual,on,on
2574,1608820385,0,600,manual,on,on
2575,1608820390,0,600,manual,on,on
2576,1608820395,0,600,manual,on,on
2577,1608820400,0,600,manual,on,on
2578,1608820405,0,600,manual,on,on
2579,1608820410,0,600,manual,on,on
2580,1608820415,0,600,manual,on,on
2581,1608820420,0,600,manual,on,on
2582,1608820425,0,600,manual,on,on
2583,1608820430,0,600,manual,on,on
2584,1608820435,0,600,manual,on,on
2585,1608820440,0,600,manual,on,on
2586,1608820445,0,600,manual,on,on
2587,1608820450,0,600,manual,on,on
2588,1608820455,0,600,manual,on,on
2589,1608820460,0,600,manual,on,on
2590,1608820465,0,600,manual,on,on
2591,1608820470,0,600,manual,on,on
2592,1608820475,0,600,manual,on,on
2593,1608820480,0,600,manual,on,on
2594,1608820485,0,600,manual,on,on
2595,1608820490,0,600,manual,on,on
2596,1608820495,0,600,manual,on,on
2597,1608820500,0,600,manual,on,on
2598,1608820505,0,600,manual,on,on
2599,1608820510,0,600,manual,on,on
2600,1608820515,0,600,manual,on,on
2601,1608820520,0,600,manual,on,on
2602,1608820525,0,600,manual,on,on
2603,1608820530,0,600,manual,on,on
2604,1608820535,0,600,manual,on,on
2605,1608820540,0,600,manual,on,on
2606,1608820545,0,600,manual,on,on
2607,1608820550,0,600,manual,on,on
2608,1608820555,0,600,manual,on,on
2609,1608820560,0,600,manual,on,on
2610,1608820565,0,600,manual,on,on
2611,1608820570,0,600,manual,on,on
2612,1608820575,0,600,manual,on,on
2613,1608820580,0,600,manual,on,on
2614,1608820585,0,600,manual,on,on
2615,1608820590,0,600,manual,on,on
2616,1608820595,0,600,manual,on,on
2617,1608820600,0,600,manual,on,on
2618,1608820605,0,600,manual,on,on
2619,1608820610,0,600,manual,on,on
2620,1608820615,0,600,manual,on,on
2621,1608820620,0,600,manual,on,on
2622,1608820625,0,600,manual,on,on
2623,1608820630,0,600,manual,on,on
2624,1608820635,0,600,manual,on,on
2625,1608820640,0,600,manual,on,on
2626,1608820645,0,600,manual,on,on
2627,1608820651,0,600,manual,on,on
2628,1608820656,0,600,manual,on,on
2629,1608820661,0,600,manual,on,on
2630,1608820666,0,600,manual,on,on
2631,1608820671,0,600,manual,on,on
2632,1608820676,0,600,manual,on,on
2633,1608820681,0,600,manual,on,on
2634,1608820686,0,600,manual,on,on
2635,1608820691,0,600,manual,on,on
2636,1608820696,0,600,manual,on,on
2637,1608820701,0,600,manual,on,on
2638,1608820706,0,600,manual,on,on
2639,1608820711,0,600,manual,on,on
2640,1608820716,0,600,manual,on,on
2641,1608820721,0,600,manual,on,on
2642,1608820726,0,600,manual,on,on
2643,1608820731,0,600,manual,on,on
2644,1608820736,0,600,manual,on,on
2645,1608820741,0,600,manual,on,on
2646,1608820746,0,600,manual,on,on
2647,1608820751,0,600,manual,on,on
2648,1608820756,0,600,manual,on,on
2649,1608820761,0,600,manual,on,on
2650,1608820766,0,600,manual,on,on
2651,1608820771,0,600,manual,on,on
2652,1608820776,0,600,manual,on,on
2653,1608820781,0,600,manual,on,on
2654,1608820786,0,600,manual,on,on
2655,1608820791,0,600,manual,on,on
2656,1608820796,0,600,manual,on,on
2657,1608820801,0,600,manual,on,on
2658,1608820806,0,600,manual,on,on
2659,1608820811,0,600,manual,on,on
2660,1608820816,0,600,manual,on,on
2661,1608820821,0,600,manual,on,on
2662,1608820826,0,600,manual,on,on
2663,1608820831,0,600,manual,on,on
2664,1608820836,0,600,manual,on,on
2665,1608820841,0,600,manual,on,on
2666,1608820846,0,600,manual,on,on
2667,1608820851,0,600,manual,on,on
2668,1608820856,0,600,manual,on,on
2669,1608820861,0,600,manual,on,on
2670,1608820866,0,600,manual,on,on
2671,1608820871,0,600,manual,on,on
2672,1608820876,0,600,manual,on,on
2673,1608820881,0,600,manual,on,on
2674,1608820886,0,600,manual,on,on
2675,1608820891,0,600,manual,on,on
2676,1608820896,0,600,manual,on,on
2677,1608820901,0,600,manual,on,on
2678,1608820906,0,600,manual,on,on
2679,1608820911,0,600,manual,on,on
2680,1608820916,0,600,manual,on,on
2681,1608820921,0,600,manual,on,on
2682,1608820926,0,600,manual,on,on
2683,1608820931,0,600,manual,on,on
2684,1608820936,0,600,manual,on,on
2685,1608820941,0,600,manual,on,on
2686,1608820946,0,600,manual,on,on
2687,1608820951,0,600,manual,on,on
2688,1608820956,0,600,manual,on,on
2689,1608820961,0,600,manual,on,on
2690,1608820966,0,600,manual,on,on
2691,1608820971,0,600,manual,on,on
2692,1608820976,0,600,manual,on,on
2693,1608820981,0,600,manual,on,on
2694,1608820986,0,600,manual,on,on
2695,1608820991,0,600,manual,on,on
2696,1608820996,0,600,manual,on,on
2697,1608821001,0,600,manual,on,on
2698,1608821006,0,600,manual,on,on
2699,1608821011,0,600,manual,on,on
2700,1608821016,0,600,manual,on,on
2701,1608821021,0,600,manual,on,on
2702,1608821026,0,600,manual,on,on
2703,1608821031,0,600,manual,on,on
2704,1608821036,0,600,manual,on,on
2705,1608821041,0,600,manual,on,on
2706,1608821046,0,600,manual,on,on
2707,1608821051,0,600,manual,on,on
2708,1608821056,0,600,manual,on,on
2709,1608821061,0,600,manual,on,on
2710,1608821066,0,600,manual,on,on
2711,1608821071,0,600,manual,on,on
2712,1608821076,0,600,manual,on,on
2713,1608821081,0,600,manual,on,on
2714,1608821086,0,600,manual,on,on
2715,1608821091,0,600,manual,on,on
2716,1608821096,0,600,manual,on,on
2717,1608821101,0,600,manual,on,on
2718,1608821106,0,600,manual,on,on
2719,1608821112,0,600,manual,on,on
2720,1608821117,0,600,manual,on,on
2721,1608821122,0,600,manual,on,on
2722,1608821127,0,600,manual,on,on
2723,1608821132,0,600,manual,on,on
2724,1608821137,0,600,manual,on,on
2725,1608821142,0,600,manual,on,on
2726,1608821147,0,600,manual,on,on
2727,1608821152,0,600,manual,on,on
2728,1608821157,0,600,manual,on,on
2729,1608821162,0,600,manual,on,on
2730,1608821167,0,600,manual,on,on
2731,1608821172,0,600,manual,on,on
2732,1608821177,0,600,manual,on,on
2733,1608821182,0,600,manual,on,on
2734,1608821187,0,600,manual,on,on
2735,1608821192,0,600,manual,on,on
2736,1608821197,0,600,manual,on,on
2737,1608821202,0,600,manual,on,on
2738,1608821207,0,600,manual,on,on
2739,1608821212,0,600,manual,on,on
2740,1608821217,0,600,manual,on,on
2741,1608821222,0,600,manual,on,on
2742,1608821227,0,600,manual,on,on
2743,1608821229,0,600,auto,on,on
2744,1608821232,0,600,auto,on,on
2745,1608821232,0,600,manual,on,on
2746,1608821235,0,600,auto,on,on
2747,1608821236,0,600,manual,on,on
2748,1608821237,0,600,manual,on,on
2749,1608821242,0,600,manual,on,on
2750,1608821247,0,600,manual,on,on
2751,1608821252,0,600,manual,on,on
2752,1608821257,0,600,manual,on,on
2753,1608821262,0,600,manual,on,on
2754,1608821267,0,600,manual,on,on
2755,1608821272,0,600,manual,on,on
2756,1608821277,0,600,manual,on,on
2757,1608821282,0,600,manual,on,on
2758,1608821287,0,600,manual,on,on
2759,1608821292,0,600,manual,on,on
